age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,deposit
41.0,11,2,2,0,0,0,2,5,6,85,2,0.0,3,0
32.0,7,2,0,240,1,1,0,14,7,86,3,0.0,3,0
48.0,7,2,2,759,1,0,0,28,7,84,5,0.0,3,0
74.5,1,2,1,992,0,0,0,27,10,139,2,0.0,3,0
43.0,3,2,0,1379,1,0,2,27,5,383,3,0.0,3,0
46.0,4,2,0,4087,0,0,0,2,8,397,2,1.0,2,0
59.0,1,2,1,0,0,0,0,25,8,213,4,0.0,3,0
29.0,3,0,0,119,1,0,2,28,5,136,2,0.0,3,0
31.0,7,2,2,450,0,1,0,20,11,111,2,2.5,2,0
36.0,5,2,2,746,1,0,0,17,11,581,3,0.0,3,0
46.0,6,0,3,2032,0,0,0,30,7,424,2,0.0,3,0
37.0,3,2,0,636,0,1,2,5,6,338,2,0.0,3,0
48.0,7,2,2,-938,1,0,0,7,5,134,1,2.0,2,0
31.0,3,0,0,2007,1,0,2,20,5,253,1,0.0,3,0
39.0,11,1,2,33,0,0,0,29,1,593,4,0.0,3,0
39.0,3,0,1,2887,1,0,2,7,5,42,2,0.0,3,0
39.0,9,2,2,1444,0,0,0,19,11,100,1,2.5,0,0
55.0,3,2,0,42,1,0,1,11,5,386,2,0.0,3,0
54.0,1,2,2,522,0,1,0,14,7,81,3,0.0,3,0
32.0,9,2,2,0,0,0,0,21,8,435,2,0.0,3,0
37.0,11,2,2,3884,1,0,0,20,4,28,5,0.0,3,0
36.0,8,2,2,472,1,0,2,19,6,1017,1,0.0,3,0
60.0,1,2,2,2060,0,0,0,26,3,454,1,2.5,1,0
25.0,8,0,2,628,0,0,0,8,7,266,1,0.0,3,0
50.0,3,2,0,398,0,0,1,30,7,1033,5,0.0,3,0
59.0,1,2,2,417,1,0,0,7,5,476,2,0.0,3,0
58.0,2,2,2,610,1,0,1,29,7,246,2,0.0,3,0
49.0,7,0,0,2585,0,0,2,11,6,64,1,0.0,3,0
47.0,7,2,2,321,1,1,2,4,7,111,1,0.0,3,0
38.0,8,2,3,0,1,0,0,17,11,960,2,0.0,3,0
32.0,3,0,0,4,0,0,0,29,1,181,1,0.0,3,0
40.0,11,0,1,29,0,0,1,7,7,118,2,0.0,3,0
50.0,7,2,2,892,1,1,2,15,5,234,1,0.0,3,0
35.0,3,0,0,0,0,1,0,14,8,370,4,0.0,3,0
47.0,5,2,2,1387,1,0,0,14,10,158,1,1.0,2,0
27.0,5,0,2,454,0,1,0,15,7,331,2,0.0,3,0
48.0,9,0,2,71,0,0,0,28,8,97,3,0.0,3,0
40.0,11,2,3,-35,1,0,0,18,5,194,3,0.0,3,0
35.0,6,2,2,2251,0,0,0,19,8,151,6,0.0,3,0
39.0,9,2,3,2460,0,0,0,11,7,194,3,0.0,3,0
34.0,11,2,2,34,0,0,0,30,1,379,1,0.0,3,0
36.0,5,0,2,1281,0,0,1,24,7,119,2,0.0,3,0
56.0,11,1,3,3021,0,0,2,9,6,419,2,0.0,3,0
30.0,7,2,0,141,0,0,0,29,1,166,2,0.0,3,0
51.0,11,2,2,500,0,0,0,14,5,471,1,0.0,3,0
41.0,11,2,2,1459,0,0,2,5,6,82,1,0.0,3,0
35.0,5,2,2,-244,1,1,0,6,5,118,1,0.0,3,0
53.0,3,2,0,1356,1,0,0,9,11,371,2,2.5,2,0
25.0,11,0,3,-289,1,0,1,13,5,56,2,0.0,3,0
34.0,3,0,0,1396,1,0,0,17,7,630,1,0.0,3,0
29.0,8,0,2,9,0,1,0,8,7,202,2,0.0,3,0
33.0,8,2,2,70,1,0,0,21,7,333,3,0.0,3,0
43.0,5,2,2,877,1,0,0,2,2,135,1,0.0,3,0
47.0,11,2,3,113,1,0,2,13,5,276,1,0.0,3,0
35.0,5,0,2,368,1,0,2,16,5,218,3,0.0,3,0
49.0,10,2,2,89,1,0,0,12,5,351,1,0.0,3,0
41.0,8,2,3,450,1,0,2,14,5,374,2,0.0,3,0
49.0,8,2,1,463,1,0,1,15,7,541,2,0.0,3,0
44.0,11,2,2,1397,0,0,0,20,11,326,1,0.0,3,0
32.0,8,0,2,310,1,0,2,6,5,144,1,0.0,3,0
27.0,6,0,0,270,1,0,2,27,5,470,2,0.0,3,0
53.0,7,2,2,65,0,0,0,25,11,99,1,2.0,2,0
55.0,5,2,2,865,1,0,0,8,7,105,1,2.0,2,0
60.0,1,2,2,7,0,1,0,18,8,87,5,0.0,3,0
27.0,3,0,2,145,1,0,0,5,5,121,4,2.5,2,0
58.0,6,2,0,327,0,1,0,14,7,145,2,0.0,3,0
42.0,11,2,2,429,1,0,0,18,5,110,1,1.0,2,0
31.0,8,2,2,1167,1,1,0,20,11,279,1,0.0,3,0
30.0,3,0,0,2995,1,0,0,18,11,329,1,0.0,3,0
32.0,3,0,0,974,1,0,2,3,6,228,1,0.0,3,0
56.0,6,2,2,784,0,1,0,30,7,149,2,0.0,3,0
57.0,1,1,2,316,0,0,0,28,1,935,2,0.0,3,0
57.0,3,2,0,0,1,0,0,21,11,67,1,0.0,3,0
39.0,7,2,2,211,0,0,1,6,2,53,2,0.0,3,0
37.0,11,2,2,342,1,0,0,12,5,340,2,1.0,2,0
32.0,3,2,0,628,0,0,0,30,4,280,1,0.0,3,0
41.0,11,2,2,0,1,0,0,1,4,625,2,0.0,3,0
49.0,2,2,2,769,1,0,2,14,5,257,1,0.0,3,0
36.0,11,1,2,2278,1,0,2,23,5,152,2,0.0,3,0
58.0,1,2,3,1351,1,0,1,17,4,392,3,0.0,3,0
58.0,7,2,1,49,1,0,2,15,5,75,2,0.0,3,0
33.0,8,2,2,1082,1,1,0,19,11,351,1,0.0,3,0
31.0,3,0,0,4087,1,0,0,21,7,357,1,0.0,3,0
46.0,11,1,3,916,1,0,0,11,5,472,2,0.0,3,0
42.0,2,1,2,325,1,0,2,28,5,97,4,0.0,3,0
46.0,5,2,2,0,1,1,0,20,4,239,2,2.0,2,0
47.0,3,2,0,2475,1,0,0,20,11,1033,4,0.0,3,0
42.0,6,2,3,3717,0,0,2,20,6,235,1,0.0,3,0
53.0,10,2,2,288,0,0,2,6,5,69,1,0.0,3,0
31.0,5,2,2,1130,1,0,0,23,7,236,5,0.0,3,0
39.0,11,2,3,2715,1,0,2,2,6,201,3,0.0,3,0
57.0,11,2,3,23,1,0,1,31,7,25,6,0.0,3,0
29.0,11,0,2,0,0,0,0,6,2,437,2,0.0,3,0
32.0,11,0,2,-84,1,0,0,11,5,426,1,0.0,3,0
38.0,6,2,2,290,1,0,2,20,5,369,1,0.0,3,0
34.0,6,0,0,36,0,0,1,28,1,55,1,0.0,3,0
35.0,5,2,2,-488,1,0,2,2,6,97,4,0.0,3,0
55.0,11,2,2,-473,1,0,2,26,5,233,1,0.0,3,0
42.0,3,2,0,1272,1,0,0,5,5,117,1,1.0,2,0
32.0,3,2,2,0,0,0,0,20,8,162,4,0.0,3,0
50.0,3,1,3,-6,1,0,2,19,5,92,2,0.0,3,0
56.0,5,2,2,510,1,0,0,10,7,288,1,0.0,3,0
36.0,7,0,2,818,1,1,0,19,8,96,4,0.0,3,0
49.0,3,2,2,543,1,0,2,20,5,213,3,0.0,3,0
48.0,3,2,0,4087,1,1,2,30,5,306,3,0.0,3,0
32.0,7,0,0,1212,1,0,2,23,5,463,2,0.0,3,0
35.0,3,2,2,533,0,0,0,6,8,221,6,0.0,3,0
48.0,3,2,0,291,1,0,1,23,7,350,2,0.0,3,0
40.0,8,0,2,573,1,0,0,14,5,329,1,0.0,3,0
55.0,1,2,2,1279,1,0,0,13,5,446,3,2.5,1,0
50.0,11,2,3,280,1,0,2,18,6,61,6,0.0,3,0
55.0,7,2,1,574,1,0,0,29,1,243,2,0.0,3,0
26.0,11,0,2,658,0,1,1,23,7,34,4,0.0,3,0
34.0,7,2,2,2019,1,1,2,27,6,102,1,0.0,3,0
45.0,3,2,0,4087,0,0,0,26,8,653,6,0.0,3,0
44.0,10,2,2,887,1,0,0,17,4,519,1,2.0,2,0
34.0,3,2,0,303,1,0,0,29,1,50,1,2.0,2,0
39.0,8,0,2,326,1,0,2,27,5,115,1,0.0,3,0
31.0,3,0,2,453,1,0,2,9,5,384,2,0.0,3,0
27.0,3,0,0,0,0,1,0,8,7,46,1,0.0,3,0
41.0,3,2,0,4063,1,0,0,12,5,14,5,2.0,2,0
45.0,7,2,2,2403,0,0,0,21,11,207,1,0.0,3,0
28.0,8,0,2,123,1,0,0,6,5,115,1,2.5,2,0
39.0,2,2,2,270,1,0,2,3,6,116,1,0.0,3,0
31.0,7,0,0,424,0,0,0,29,1,106,1,2.0,2,0
31.0,3,2,0,1230,1,0,2,27,5,290,4,0.0,3,0
31.0,5,0,2,387,1,0,0,13,5,228,2,1.0,2,0
35.0,7,0,3,744,1,0,0,7,4,1033,1,0.0,3,0
32.0,7,0,0,696,0,1,0,13,8,101,4,2.5,2,0
49.0,3,2,0,4087,0,0,0,11,8,157,3,0.0,3,0
42.0,10,2,2,1002,0,0,2,20,6,109,3,0.0,3,0
31.0,3,0,0,-173,1,0,2,6,5,396,2,0.0,3,0
35.0,8,0,2,1239,1,0,0,5,5,60,2,1.0,2,0
31.0,7,0,2,354,0,1,0,22,8,186,2,0.0,3,0
45.0,5,0,2,375,0,1,2,22,9,10,1,2.5,2,0
24.0,11,0,2,3,1,0,0,15,5,311,1,0.0,3,0
49.0,6,1,2,4087,1,0,0,21,11,43,1,0.0,3,0
36.0,6,2,0,4087,1,0,2,17,6,408,2,0.0,3,0
28.0,11,0,0,727,1,0,2,6,6,144,4,0.0,3,0
54.0,1,2,2,3846,1,1,2,19,6,216,2,0.0,3,0
27.0,11,0,3,1128,1,0,2,30,6,88,4,0.0,3,0
34.0,3,1,0,1173,0,1,0,18,7,93,1,0.0,3,0
40.0,3,0,0,27,0,0,0,27,8,165,6,0.0,3,0
32.0,5,0,0,328,1,1,2,26,6,271,1,0.0,3,0
41.0,5,2,2,0,1,0,0,17,11,595,2,0.0,3,0
38.0,8,0,3,-87,1,0,0,13,5,531,1,0.0,3,0
35.0,5,0,2,2830,0,0,2,20,6,22,6,0.0,3,0
31.0,7,2,2,4,0,0,2,20,5,199,4,0.0,3,0
47.0,10,2,2,0,0,0,2,19,6,563,2,0.0,3,0
41.0,5,2,2,80,0,0,0,19,11,202,1,0.0,3,0
29.0,5,0,2,2768,1,0,2,2,6,121,4,0.0,3,0
33.0,3,2,0,5,1,0,2,7,8,12,1,0.0,3,0
74.5,1,2,0,553,0,0,1,19,8,1033,5,0.0,3,0
54.0,11,2,2,-102,1,0,0,27,8,164,6,0.0,3,0
72.0,1,2,3,2079,0,0,0,13,8,100,1,2.5,1,0
29.0,11,2,2,1,1,0,2,6,5,215,1,0.0,3,0
41.0,11,2,2,598,1,0,0,12,5,69,3,2.5,2,0
39.0,9,2,3,34,1,0,0,14,7,377,3,0.0,3,0
41.0,8,1,2,-19,1,0,2,19,5,201,1,0.0,3,0
31.0,11,2,3,292,1,1,2,30,5,30,6,0.0,3,0
32.0,8,2,2,144,1,0,2,19,5,260,6,0.0,3,0
52.0,5,2,2,1113,0,1,0,8,7,83,1,0.0,3,0
41.0,10,2,0,121,1,0,0,5,5,456,1,1.0,2,0
45.0,3,2,0,904,1,1,2,20,6,14,6,0.0,3,0
29.0,5,0,2,-498,1,0,0,2,2,99,3,2.5,2,0
32.0,5,2,0,0,1,0,2,5,5,138,1,0.0,3,0
35.0,11,2,2,67,0,0,2,20,5,60,6,0.0,3,0
54.0,7,2,2,3967,0,1,0,29,7,90,3,0.0,3,0
41.0,6,2,2,305,1,0,0,13,5,174,2,0.0,3,0
42.0,11,2,3,260,1,0,1,31,7,175,2,0.0,3,0
59.0,3,1,0,258,1,0,0,20,4,33,1,1.0,0,0
58.0,1,2,3,0,0,0,0,4,8,506,1,0.0,3,0
32.0,8,0,2,72,0,0,0,28,7,88,6,0.0,3,0
56.0,7,0,3,145,1,0,1,6,2,124,2,2.0,1,0
50.0,3,1,0,2564,1,0,0,21,11,124,4,2.5,2,0
45.0,8,2,3,4087,0,0,2,16,6,143,2,0.0,3,0
59.0,1,2,2,4087,0,0,2,18,6,632,1,0.0,3,0
47.0,11,2,3,673,1,1,2,6,6,118,4,0.0,3,0
54.0,3,0,2,602,0,0,0,30,7,101,2,0.0,3,0
40.0,8,2,2,4087,1,0,0,21,11,7,6,1.0,2,0
37.0,3,2,0,4087,0,0,0,8,8,119,1,0.0,3,0
29.0,11,2,2,508,1,1,2,19,6,262,5,0.0,3,0
36.0,11,2,3,156,1,0,0,21,11,219,2,0.0,3,0
33.0,3,2,0,0,1,0,0,9,7,310,1,0.0,3,0
32.0,3,1,0,12,0,0,0,17,7,321,1,0.0,3,0
53.0,7,2,2,4087,1,0,0,2,2,151,1,0.0,3,0
33.0,8,2,2,255,1,1,0,21,11,588,2,2.0,2,0
36.0,5,2,0,211,1,0,2,5,5,146,2,0.0,3,0
43.0,2,1,2,1854,0,0,0,13,11,131,2,1.0,0,0
45.0,6,2,0,-497,1,1,0,15,5,217,1,1.0,2,0
52.0,8,2,2,431,0,0,0,26,8,73,6,0.0,3,0
48.0,11,1,2,-314,1,0,0,18,5,7,5,0.0,3,0
40.0,3,2,0,552,0,0,0,28,7,761,6,0.0,3,0
31.0,7,2,2,465,1,0,0,12,5,259,3,0.0,3,0
34.0,8,0,2,544,1,0,2,27,5,257,2,0.0,3,0
54.0,11,2,3,-636,1,0,2,30,5,324,3,0.0,3,0
40.0,3,2,0,4087,0,0,1,4,5,364,1,1.0,1,0
55.0,2,0,3,274,0,0,0,9,2,7,5,0.0,3,0
33.0,3,2,0,1148,0,0,0,19,11,299,1,0.0,3,0
50.0,3,2,0,67,0,1,2,20,6,156,3,0.0,3,0
59.0,1,1,2,914,0,0,0,28,1,192,1,0.0,3,0
40.0,8,2,2,1293,1,0,0,13,4,128,3,0.0,3,0
45.0,5,2,2,111,1,0,0,11,8,173,1,0.0,3,0
32.0,3,2,0,937,0,0,0,28,8,90,1,2.0,2,0
50.0,11,2,1,605,1,0,2,15,5,200,1,0.0,3,0
58.0,11,2,2,1457,1,0,0,8,7,144,4,0.0,3,0
38.0,3,2,0,1617,1,0,0,16,4,691,1,0.0,3,0
57.0,7,2,2,4087,1,0,1,21,11,232,2,0.0,3,0
31.0,11,2,2,812,1,0,0,23,9,245,1,0.0,3,0
69.0,1,2,3,324,0,0,0,12,8,875,1,2.5,0,0
26.0,5,0,2,1327,0,0,0,30,3,171,4,0.0,3,0
30.0,5,2,2,482,0,0,0,23,4,86,1,0.0,3,0
49.0,11,2,2,134,1,1,2,27,5,265,2,0.0,3,0
36.0,11,2,3,347,0,0,0,4,2,167,2,0.0,3,0
37.0,7,2,2,1824,1,0,0,3,7,112,2,2.0,1,0
55.0,11,1,3,410,0,1,0,11,7,221,2,0.0,3,0
36.0,3,0,0,-38,1,0,2,14,5,784,1,0.0,3,0
31.0,6,2,2,581,1,0,0,13,10,845,1,2.5,2,0
30.0,7,1,2,3100,1,0,2,21,5,154,4,0.0,3,0
36.0,8,2,2,0,1,1,0,15,7,201,4,0.0,3,0
50.0,6,2,2,1138,0,0,0,14,8,219,6,0.0,3,0
53.0,4,2,1,0,0,0,0,25,8,209,5,0.0,3,0
39.0,8,2,2,304,1,1,2,9,5,323,1,0.0,3,0
31.0,7,2,0,313,1,0,0,27,8,114,2,0.0,3,0
49.0,11,2,3,1898,0,0,0,21,8,159,1,0.0,3,0
35.0,8,2,2,142,1,0,0,20,11,315,2,2.5,2,0
45.0,11,2,3,4087,0,0,2,17,6,99,1,0.0,3,0
30.0,3,0,2,135,0,0,0,14,8,112,2,0.0,3,0
47.0,6,2,3,574,1,0,0,20,11,137,5,0.0,3,0
37.0,11,2,3,1322,1,0,0,21,11,14,6,1.0,1,0
35.0,7,2,0,703,0,0,0,20,4,169,1,0.0,3,0
41.0,3,0,0,0,0,0,0,7,8,91,2,0.0,3,0
35.0,2,2,2,1,1,0,0,28,7,173,6,0.0,3,0
60.0,1,2,3,55,0,0,0,4,6,207,1,0.0,3,0
58.0,7,2,2,786,1,0,2,7,5,165,3,0.0,3,0
28.0,3,2,0,22,1,0,0,31,7,59,3,0.0,3,0
57.0,2,2,2,890,0,0,0,5,2,343,4,0.0,3,0
35.0,3,2,0,451,1,0,0,17,4,220,6,0.0,3,0
54.0,5,2,0,59,1,0,0,10,7,268,1,0.0,3,0
31.0,3,0,0,15,0,0,0,11,8,119,2,0.0,3,0
32.0,11,0,2,4087,0,0,2,21,5,738,3,0.0,3,0
56.0,5,0,2,-273,0,0,0,8,7,119,2,0.0,3,0
35.0,6,2,0,28,0,1,0,8,7,259,1,0.0,3,0
33.0,11,2,2,58,0,0,2,16,5,144,2,0.0,3,0
50.0,7,2,2,103,1,0,0,3,2,109,4,2.5,2,0
46.0,3,0,2,244,1,0,2,15,5,244,1,0.0,3,0
35.0,8,2,2,0,0,0,2,9,6,115,4,0.0,3,0
49.0,5,2,2,880,1,1,0,18,5,22,3,0.0,3,0
56.0,3,1,0,-141,0,0,0,28,7,101,4,0.0,3,0
33.0,11,0,3,447,1,0,2,9,5,180,2,0.0,3,0
37.0,10,2,3,62,0,0,0,31,7,404,2,0.0,3,0
30.0,11,0,2,148,0,0,0,2,4,206,1,0.0,3,0
34.0,5,0,2,79,1,0,0,28,7,219,3,0.0,3,0
29.0,11,0,2,9,1,0,0,11,5,262,3,0.0,3,0
32.0,3,2,0,578,0,1,0,22,7,29,2,0.0,3,0
29.0,11,2,3,-382,1,0,0,28,7,35,2,0.0,3,0
50.0,11,2,3,888,0,1,1,10,7,160,3,0.0,3,0
58.0,7,0,2,382,0,0,0,13,8,460,2,0.0,3,0
30.0,3,2,0,1390,0,0,0,20,8,552,4,0.0,3,0
52.0,10,2,3,-104,0,1,0,10,7,124,1,0.0,3,0
39.0,3,2,0,22,1,0,2,2,6,493,1,0.0,3,0
43.0,7,1,2,-36,1,0,0,17,11,190,1,1.0,2,0
51.0,7,2,2,130,0,0,0,22,8,547,3,0.0,3,0
38.0,5,0,2,77,0,0,0,20,11,441,4,0.0,3,0
30.0,6,0,2,1031,0,0,2,20,10,7,1,0.0,3,0
52.0,3,1,3,92,0,1,0,16,7,469,6,0.0,3,0
40.0,7,2,0,1063,1,1,0,19,8,264,2,0.0,3,0
37.0,7,2,2,0,1,1,0,15,7,101,3,0.0,3,0
30.0,11,2,2,282,1,1,2,23,5,148,2,0.0,3,0
51.0,3,2,0,1394,1,0,0,5,8,115,1,0.0,3,0
27.0,7,0,2,16,0,0,2,19,5,193,1,0.0,3,0
35.0,11,2,2,975,1,0,0,16,7,102,1,0.0,3,0
47.0,5,2,0,4087,0,0,2,20,6,77,5,0.0,3,0
29.0,11,2,2,313,1,0,0,20,4,172,2,2.5,1,0
52.0,5,2,2,1648,1,0,0,19,11,172,3,0.0,3,0
43.0,5,0,2,6,0,0,0,4,2,58,1,1.0,2,0
31.0,11,2,3,1127,1,0,1,13,5,43,1,1.0,2,0
54.0,11,2,2,1070,0,0,0,18,11,373,4,0.0,3,0
59.0,9,2,2,1040,0,0,0,5,8,123,2,0.0,3,0
51.0,11,2,2,50,1,1,2,6,5,121,1,0.0,3,0
32.0,3,2,0,62,1,0,1,13,11,45,1,0.0,3,0
42.0,11,2,2,-755,1,1,2,2,6,312,1,0.0,3,0
46.0,11,2,2,4087,1,0,2,23,5,93,6,0.0,3,0
30.0,7,0,2,925,0,0,0,20,11,240,1,0.0,3,0
42.0,3,1,3,0,1,0,0,19,11,73,5,0.0,3,0
39.0,11,2,3,867,1,0,2,7,5,481,1,0.0,3,0
31.0,3,0,0,-201,1,0,0,22,8,81,4,0.0,3,0
35.0,11,2,2,120,1,0,2,28,5,245,2,0.0,3,0
34.0,5,2,2,61,0,1,2,5,5,21,1,0.0,3,0
42.0,7,1,2,0,1,0,2,28,5,471,2,0.0,3,0
57.0,3,2,3,687,1,1,1,21,7,107,3,0.0,3,0
38.0,3,0,0,38,0,0,0,20,8,105,2,0.0,3,0
29.0,11,0,2,2806,0,0,0,15,10,294,1,2.5,1,0
46.0,3,2,2,-27,1,0,0,6,5,289,1,0.0,3,0
48.0,3,2,0,2498,0,0,0,14,8,98,2,0.0,3,0
33.0,7,2,2,390,0,0,0,13,8,460,2,0.0,3,0
59.0,5,0,2,-423,1,1,0,20,4,84,1,0.0,3,0
23.0,7,0,2,1587,1,1,0,14,5,502,2,0.0,3,0
37.0,11,2,2,288,1,0,0,5,5,159,6,0.0,3,0
40.0,7,0,2,822,1,1,0,29,1,155,2,2.5,2,0
44.0,11,1,2,-222,1,0,2,27,5,112,3,0.0,3,0
37.0,11,0,2,197,1,0,2,16,5,251,3,0.0,3,0
28.0,8,0,2,159,1,0,1,12,5,345,2,0.0,3,0
39.0,7,0,2,681,1,0,2,5,6,170,1,0.0,3,0
57.0,1,1,3,0,0,1,0,24,7,125,2,0.0,3,0
38.0,11,0,1,495,1,0,2,8,5,297,1,0.0,3,0
60.0,11,2,2,414,0,0,0,4,2,147,1,0.0,3,0
38.0,3,1,0,151,1,0,0,17,7,50,1,0.0,3,0
26.0,0,0,2,2572,1,0,0,5,5,620,1,0.0,3,0
32.0,11,2,2,320,1,0,2,6,5,198,2,0.0,3,0
35.0,3,0,0,304,1,0,0,19,11,274,2,0.0,3,0
30.0,3,0,2,1299,0,0,0,14,8,515,2,0.0,3,0
37.0,11,2,2,740,1,0,0,7,5,434,3,2.0,2,0
36.0,11,2,2,537,0,1,0,7,7,206,6,0.0,3,0
34.0,5,0,2,1581,1,1,2,20,5,52,6,0.0,3,0
28.0,11,2,2,708,1,0,2,6,6,339,5,0.0,3,0
37.0,11,2,3,178,1,1,2,9,6,72,1,0.0,3,0
31.0,8,0,2,671,1,0,2,7,5,193,3,0.0,3,0
34.0,11,2,3,3,1,0,1,8,5,26,1,0.0,3,0
28.0,7,0,2,981,1,0,0,24,7,225,1,0.0,3,0
38.0,7,2,0,1042,1,0,0,4,2,419,2,0.0,3,0
74.5,1,2,3,1021,0,0,1,26,2,37,1,0.0,3,0
59.0,1,2,2,1035,1,1,0,5,8,223,1,0.0,3,0
54.0,3,2,0,1114,1,0,0,21,11,1033,2,1.0,1,0
29.0,11,0,0,98,0,0,0,10,8,170,2,0.0,3,0
39.0,7,2,2,24,1,0,0,28,1,79,4,0.0,3,0
30.0,7,0,2,486,0,0,0,28,1,335,3,0.0,3,0
41.0,8,1,2,727,1,0,0,11,5,246,1,0.0,3,0
48.0,7,2,2,-205,1,1,0,9,7,112,1,0.0,3,0
26.0,11,2,2,895,1,0,0,4,2,820,3,0.0,3,0
55.0,5,2,3,319,0,0,0,21,11,124,3,0.0,3,0
36.0,5,0,2,206,1,0,2,8,5,183,1,0.0,3,0
31.0,8,2,2,-414,1,0,0,6,5,1033,3,0.0,3,0
35.0,11,2,3,-1489,1,1,2,29,5,177,1,0.0,3,0
30.0,3,2,0,0,0,0,0,7,8,74,1,0.0,3,0
26.0,11,0,2,249,1,0,0,29,1,235,3,2.5,2,0
32.0,3,2,0,927,0,0,0,8,10,282,1,0.0,3,0
43.0,11,1,3,515,1,0,0,18,11,182,1,0.0,3,0
48.0,5,2,2,1060,1,0,0,20,4,87,2,2.5,2,0
49.0,7,2,2,308,0,0,0,27,7,266,5,0.0,3,0
34.0,11,2,2,808,1,1,0,17,7,20,3,0.0,3,0
27.0,11,0,3,431,1,0,2,15,5,286,2,0.0,3,0
31.0,5,0,2,396,1,0,2,19,5,104,1,0.0,3,0
35.0,7,0,2,-89,1,0,0,15,5,75,1,1.0,2,0
40.0,5,2,2,-253,1,0,0,9,7,177,1,0.0,3,0
39.0,8,2,2,0,1,0,2,20,5,793,2,0.0,3,0
19.0,0,0,1,60,0,0,0,14,8,253,1,0.0,3,0
40.0,8,2,2,695,1,0,0,11,5,270,1,2.5,2,0
25.0,5,0,0,1141,1,0,0,5,5,718,1,1.0,2,0
38.0,7,1,0,791,1,0,2,26,5,89,2,0.0,3,0
62.0,11,2,3,1381,0,0,0,19,10,1020,1,0.0,3,0
27.0,8,2,2,0,1,0,0,23,7,198,6,0.0,3,0
40.0,7,2,2,-28,1,1,2,30,5,289,2,0.0,3,0
56.0,3,2,0,412,0,0,1,20,11,179,6,0.0,3,0
33.0,3,2,0,310,0,0,0,29,8,179,2,0.0,3,0
52.0,11,2,2,1319,0,0,1,30,4,37,2,0.0,3,0
33.0,11,2,2,0,1,1,0,28,7,83,6,0.0,3,0
38.0,8,2,2,-314,1,0,2,28,5,66,2,0.0,3,0
27.0,8,2,2,511,1,0,2,30,6,85,5,0.0,3,0
54.0,1,2,2,-152,1,1,2,26,5,14,6,0.0,3,0
35.0,5,2,2,907,0,1,2,2,7,97,4,0.0,3,0
41.0,11,0,3,22,1,0,2,14,5,152,1,0.0,3,0
28.0,11,0,2,0,0,1,0,31,7,11,6,0.0,3,0
55.0,3,1,0,4087,1,0,0,11,5,175,5,2.5,1,0
56.0,5,0,2,1854,1,0,1,7,5,45,1,2.0,2,0
33.0,11,0,2,1794,1,0,0,12,5,360,1,1.0,1,0
42.0,7,2,2,2,0,0,2,29,5,249,2,0.0,3,0
34.0,0,0,1,2321,0,0,0,9,11,600,2,2.5,2,0
35.0,7,0,2,144,0,0,0,22,7,163,2,0.0,3,0
46.0,7,1,2,1,1,1,2,26,5,200,3,0.0,3,0
31.0,6,0,2,762,0,0,0,11,8,312,3,0.0,3,0
48.0,6,2,0,16,1,1,0,18,11,214,1,0.0,3,0
38.0,7,2,2,20,0,0,0,2,2,147,1,0.0,3,0
47.0,8,2,2,2070,1,1,2,26,5,136,1,0.0,3,0
48.0,3,2,0,308,1,0,0,14,7,125,5,0.0,3,0
57.0,7,2,1,1617,1,0,2,7,5,96,2,0.0,3,0
30.0,5,2,2,39,1,0,0,28,7,101,3,0.0,3,0
39.0,11,2,3,332,1,0,2,8,5,277,3,0.0,3,0
31.0,3,0,0,713,0,0,0,28,8,162,1,0.0,3,0
44.0,11,2,2,2885,1,0,2,30,5,63,3,0.0,3,0
38.0,8,2,2,968,1,0,0,6,4,272,1,0.0,3,0
58.0,4,2,0,4087,0,0,2,6,6,363,1,0.0,3,0
42.0,3,2,0,687,0,0,0,11,8,667,2,0.0,3,0
33.0,3,2,2,333,0,0,0,28,8,80,6,0.0,3,0
55.0,1,2,3,1821,0,0,0,8,8,224,2,0.0,3,0
34.0,11,2,2,-436,1,0,2,26,5,317,1,0.0,3,0
30.0,4,0,1,4087,0,0,0,19,11,341,1,0.0,3,0
35.0,7,0,2,126,0,0,0,22,8,112,2,0.0,3,0
35.0,7,2,2,2019,1,1,0,18,11,83,2,1.0,2,0
56.0,1,2,2,878,0,0,2,20,6,123,3,0.0,3,0
27.0,3,0,0,4087,0,0,1,22,3,174,2,2.5,0,0
39.0,6,1,2,0,1,0,2,23,5,210,2,0.0,3,0
36.0,5,2,2,110,1,0,1,4,2,185,1,0.0,3,0
35.0,6,2,2,28,0,1,2,2,7,159,3,0.0,3,0
34.0,9,0,3,443,0,0,0,30,1,10,1,1.0,1,0
28.0,2,0,3,236,0,0,0,6,2,460,3,0.0,3,0
37.0,7,2,2,2707,1,0,1,16,7,109,1,0.0,3,0
57.0,7,2,2,1753,1,0,0,7,5,539,1,0.0,3,0
34.0,8,2,2,1182,1,0,2,28,5,124,1,0.0,3,0
38.0,3,0,0,427,1,0,0,18,11,253,1,1.0,2,0
48.0,7,2,3,788,0,0,1,9,7,36,2,0.0,3,0
35.0,5,2,2,0,0,0,0,7,7,78,6,0.0,3,0
40.0,11,2,3,-509,1,0,2,23,5,298,1,0.0,3,0
48.0,8,1,3,-110,0,1,2,19,6,164,2,0.0,3,0
54.0,11,2,3,244,1,0,0,29,7,337,2,0.0,3,0
